location_id,city,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,temperature,humidity,wind_speed,wind_deg,timestamp,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m,city_encoded,PM25 AQ_outlier,PM10 AQ_outlier,CO AQ_outlier,NO2 AQ_outlier,SO2 AQ_outlier,O3 AQ_outlier,AQI_outlier,hour,day_of_week,month,season,Source_Label
-0.4025797210017091,Morinda,0.8239336988765756,-0.2270535802124302,0.3072478642472793,Moderate,0.3264471364878104,Moderate,0.4834637213571975,Severe,0.3134333121759078,Good,0.1980456837560941,Good,0.4875359969955938,Moderate,1.0,0.7116322266078478,0.4358974358974358,0.4273809523809523,0.8722222222222222,1970-01-01 00:00:00.000000000,0.9044585987261148,2.0,0.0,0.0,0.0,0.0027483077416877,0.2328776653100976,1.0,1.0,1.0,0.208195637805684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Industrial
-0.4025795789418335,Kurali,0.828152428146738,-0.2145999468222329,0.2868225450352282,Moderate,0.303328490347458,Moderate,0.473902309524099,Severe,0.2675466752733549,Good,0.1762401356741407,Good,0.4716565018011078,Moderate,1.0,0.7053633619688879,0.4487179487179487,0.4023809523809523,0.902777777777778,1970-01-01 00:00:00.000000000,1.7579617834394905,1.0,0.0,0.0,0.0,0.0126410692894521,0.3574385196006817,1.0,1.0,1.0,0.0125578321216126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Industrial
-0.4025791244504504,Rupnagar,0.8424252480070508,-0.222752626109859,0.2868225450352282,Moderate,0.303328490347458,Moderate,0.473902309524099,Severe,0.2675466752733549,Good,0.1762401356741407,Good,0.4716565018011078,Moderate,1.0,0.7069886231715812,0.4487179487179487,0.3702380952380951,0.9194444444444444,1970-01-01 00:00:00.000000000,1.4968152866242035,0.0,0.0,0.0,0.0,0.0253795759753769,1.0,1.0,1.0,1.0,0.5822868473231989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.4025324664251861,Moga,0.8272056934113662,-0.4333054432054231,0.2363209432834317,Moderate,0.2788994755999602,Moderate,0.4939779659266048,Severe,0.3703528016670527,Good,0.0869656564680257,Good,0.3806996874150444,Satisfactory,1.0,0.7067564429997679,0.2692307692307692,0.369047619047619,0.8583333333333334,1970-01-01 00:00:00.000000000,5.445859872611465,1.0,0.0,0.0,0.0,0.0081818754979337,0.4274824274824274,1.0,1.0,1.0,0.1962987442167878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3900176778864417,Ambala,0.7817043512389399,-0.1847294684891042,0.3604558207946726,Moderate,0.3870750840077022,Moderate,0.4891145488350287,Severe,0.3267228846121663,Good,0.2124116919042045,Good,0.5323722187212016,Moderate,1.0,0.7244021360575807,0.4102564102564102,0.4726190476190476,0.8416666666666668,1970-01-01 00:00:00.000000000,6.32484076433121,3.0,0.0,0.0,0.0,0.0098383112379707,0.3382806626049868,1.0,1.0,1.0,-0.9524124256444152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Industrial
-0.3900168468236424,Doraha,0.8247675771964621,-0.2988193898495715,0.2600653768674412,Moderate,0.2871828771522726,Moderate,0.4378997892584316,Severe,0.3239646714650183,Good,0.1834231397481959,Good,0.4740501021796884,Moderate,1.0,0.7130253076387277,0.3717948717948717,0.4499999999999999,0.838888888888889,1970-01-01 00:00:00.000000000,1.4171974522292994,3.0,0.0,0.0,0.0,0.0032526895587232,0.3182933453203722,1.0,1.0,1.0,-0.4849085701696409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Industrial
-0.3731600147246965,Sriperumbudur,-1.0278373677965156,0.3094249396381232,0.0829012643519126,Good,0.0923357451576226,Satisfactory,0.0965474614758103,Very Poor,0.2978870198919828,Good,0.213694371203143,Good,0.471247838321838,Moderate,0.3333333333333333,0.9196656605525888,0.7435897435897435,0.4142857142857142,0.0777777777777777,1970-01-01 00:00:00.000000000,1.117834394904459,3.0,1.0,1.0,0.0,0.0101994027660757,0.455518185247915,0.1707634021391978,0.5995512942620695,1.0,0.7541308658294779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3731599746372537,Poonamallee,-1.0192571738891325,0.3335865365251519,0.085071454518193,Good,0.0931547255370885,Satisfactory,0.0892093260274323,Very Poor,0.2677974219230957,Good,0.1862450342058605,Good,0.4882365629600564,Moderate,0.3333333333333333,0.9231483631297888,0.7051282051282051,0.4285714285714285,0.1388888888888889,1970-01-01 00:00:00.000000000,5.28343949044586,14.0,3.0,0.0,0.0,0.0147760945945171,0.1531130179778826,0.1518498274494673,1.0,1.0,0.4787398105309539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Industrial
-0.3731376667269546,Sahnewal,0.8290617310801219,-0.3071745777423071,0.218040282588646,Moderate,0.2475910256649485,Moderate,0.399627674350029,Severe,0.2886093938515759,Good,0.1510996214149474,Good,0.4477204980153016,Satisfactory,1.0,0.7123287671232877,0.3589743589743589,0.4464285714285714,0.8333333333333334,1970-01-01 00:00:00.000000000,2.0859872611464967,5.0,0.0,0.0,0.0,0.0031523863564718,0.2098614801317502,1.0,1.0,1.0,0.5972681207314386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3730634250333673,Vellore,-1.0340125346617202,0.1826196316608448,0.0565015392703365,Good,0.0678131326524714,Good,0.0918693174162943,Very Poor,0.3440244034442764,Good,0.1823969963090451,Good,0.3741026912496881,Satisfactory,0.3333333333333333,0.8075226375667519,0.641025641025641,0.238095238095238,0.1916666666666666,1970-01-01 00:00:00.000000000,3.974522292993631,1.0,0.0,0.0,0.0,0.0179284809509889,0.0950454463967978,1.0,1.0,1.0,0.933024895351399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Industrial
-0.3730267978884869,Jagraon,0.8253179587046241,-0.3862664586921615,0.2110701424075335,Satisfactory,0.2478952183773216,Moderate,0.4183137830120844,Severe,0.3202034717189074,Good,0.1156976727642466,Good,0.4146187561944429,Satisfactory,1.0,0.7093104248897145,0.3076923076923076,0.4071428571428571,0.8583333333333334,1970-01-01 00:00:00.000000000,1.5923566878980893,0.0,0.0,0.0,0.0,0.0039232881109181,1.0,1.0,1.0,1.0,-0.2817801277814497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3730241536205388,Gill,0.8297025182338289,-0.3259688017776472,0.218040282588646,Moderate,0.2475910256649485,Moderate,0.399627674350029,Severe,0.2886093938515759,Good,0.1510996214149474,Good,0.4477204980153016,Satisfactory,1.0,0.7107035059205944,0.3461538461538461,0.4404761904761904,0.838888888888889,1970-01-01 00:00:00.000000000,5.394904458598727,0.0,0.0,0.0,0.0,0.0012752835714817,1.0,1.0,1.0,1.0,-0.3936990526547698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3727075870932011,Dehlon,0.8189767122428119,-0.3278847046754637,0.2379805004694109,Moderate,0.2696098981528753,Moderate,0.4187835824862367,Severe,0.3234631781655369,Good,0.1559738027509135,Good,0.4568862360503542,Satisfactory,1.0,0.7116322266078478,0.3461538461538461,0.4380952380952381,0.8583333333333334,1970-01-01 00:00:00.000000000,0.60828025477707,1.0,0.0,0.0,0.0,0.0007766333660035,0.5239540104404969,1.0,1.0,1.0,-0.5470367922449879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725956586935101,Nagercoil,-1.5247072943857962,-0.0818454019538449,0.0291316115261879,Good,0.0427289336014009,Good,0.0,Moderate,0.0140418123854806,Good,0.0587467118913802,Good,0.5045831021308509,Moderate,0.3333333333333333,0.8794984908288832,0.6666666666666666,0.2142857142857142,0.0138888888888888,1970-01-01 00:00:00.000000000,3.073248407643312,2.0,9.0,0.0,0.0,0.0020920382183858,0.0795398903507009,0.2880334597989411,1.0,1.0,0.2540207094073584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725953643013517,Nanguneri,-1.4929929689949284,-0.0463441946540486,0.0352592072898033,Good,0.0486957906517954,Good,0.0,Moderate,0.023820931725369,Good,0.0641339649469216,Good,0.5098957273613591,Moderate,0.3333333333333333,0.8632458788019504,0.7307692307692307,0.2452380952380952,0.0944444444444444,1970-01-01 00:00:00.000000000,-0.1369426751592356,1.0,0.0,0.0,0.0,0.0171747740312143,0.5930801606477282,1.0,1.0,1.0,0.2800176250275391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725953319808509,Thiruvananthapuram,-1.49309998675576,-0.157164457175182,0.1207902314902674,Satisfactory,0.1193620976799981,Satisfactory,0.0300013584962449,Poor,0.0060179195937774,Good,0.0312973748940977,Good,0.6101350407765522,Moderate,0.6666666666666667,0.982818667285814,0.6666666666666666,0.1833333333333333,0.75,1969-12-31 23:59:59.999999980,7.6210191082802545,4.0,2.0,0.0,1.0,0.0010144952456282,0.1156053588486019,0.4805130431054809,1.0,0.607781766577069,0.8360872438863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,12,Winter,Natural
-0.3725952876341173,Nazareth,-1.4856511204945784,0.0022520814993577,0.0250720793327928,Good,0.0396168081594303,Good,0.0,Moderate,0.0273313848217391,Good,0.0618251422088324,Good,0.4823985132562013,Moderate,0.3333333333333333,0.9071279312746692,0.6538461538461537,0.5309523809523808,0.1611111111111111,1970-01-01 00:00:00.000000000,-0.0159235668789808,0.0,0.0,0.0,0.0,0.028706776484344,1.0,1.0,1.0,1.0,0.3077770434016303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.372595234267709,Vikramasingapuram,-1.4696256341644494,-0.0884214460067583,0.0826459478617619,Good,0.0896214101856784,Satisfactory,0.0149479246413666,Moderate,0.0193074920300359,Good,0.0569509608728664,Good,0.576449493985308,Moderate,0.3333333333333333,0.8818202925470165,0.6538461538461537,0.1952380952380952,0.2583333333333333,1970-01-01 00:00:00.000000000,0.3312101910828025,1.0,0.0,0.0,0.0,0.0070699428558327,0.3815570842597868,1.0,1.0,1.0,0.9458030403172504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725952254985809,Tirunelveli,-1.4681454105409637,-0.038310829396651,0.0444761325842413,Good,0.0579853680988804,Good,0.0015685649690308,Moderate,0.0361075175626646,Good,0.0713169690209768,Good,0.5189447044023346,Moderate,0.3333333333333333,0.8948223821685628,0.6666666666666666,0.3369047619047619,0.225,1969-12-31 23:59:59.999999999,1.7452229299363058,1.0,0.0,0.0,0.0,0.0025047142505058,0.236107209080182,1.0,1.0,1.0,0.8576779026217228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,12,Winter,Natural
-0.3725952134723481,Alwarkuruchi,-1.4625169370657676,-0.0869775392660872,0.0826459478617619,Good,0.0896214101856784,Satisfactory,0.0149479246413666,Moderate,0.0193074920300359,Good,0.0569509608728664,Good,0.576449493985308,Moderate,0.3333333333333333,0.8929649407940563,0.6282051282051282,0.2166666666666666,0.2694444444444445,1970-01-01 00:00:00.000000000,-0.1624203821656051,1.0,2.0,0.0,0.0,0.0027740999936952,0.104782239917375,0.104990568666538,1.0,1.0,-0.9607843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725951671212423,Kollam,-1.4516656311668923,-0.2127024226735633,0.1579898441052156,Satisfactory,0.1514895279944756,Satisfactory,0.0514665626392011,Poor,0.0012537332487037,Good,0.0292450880157962,Good,0.6395004307869436,Moderate,1.0,0.9257023450197354,0.5512820512820512,0.0607142857142857,0.838888888888889,1970-01-01 00:00:00.000000000,2.9936305732484074,7.0,0.0,0.0,0.0,0.0043760854239386,0.0431613674856917,1.0,1.0,1.0,-0.0469266358228684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725951555961024,Ayoor,-1.4505427913869755,-0.1707703961193515,0.1474452730619942,Satisfactory,0.1409831796978985,Satisfactory,0.044399719844911,Poor,0.0005014932994815,Good,0.0264231935581317,Good,0.6383328208461727,Moderate,0.6666666666666667,0.828186672858138,0.7435897435897435,0.0488095238095238,0.1055555555555555,1970-01-01 00:00:00.000000000,-0.2006369426751592,0.0,5.0,0.0,0.0,0.0057029534994354,1.0,0.4627703470302017,1.0,1.0,-0.8951310861423221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725951538422768,Kulathupuzha,-1.4496416958151157,-0.1402110804008,0.1210966112784482,Satisfactory,0.1209532595601033,Satisfactory,0.0334090589073492,Poor,0.0117850925378141,Good,0.0428414885845436,Good,0.6147471000425978,Moderate,0.6666666666666667,0.8397956814488043,0.7179487179487178,0.0249999999999999,0.125,1970-01-01 00:00:00.000000000,-0.1528662420382165,0.0,1.0,0.0,0.0,0.0175702552286626,1.0,0.2097560714209161,1.0,1.0,-0.0033046926635822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725951255305203,Tenkasi,-1.44452457213005,-0.1011870979578111,0.0947224178458872,Satisfactory,0.1009233394223081,Satisfactory,0.0224117810757854,Poor,0.0233194384258875,Good,0.0592597836109556,Good,0.5911613792390229,Moderate,0.6666666666666667,0.8841420942651499,0.5897435897435896,0.1880952380952381,0.2111111111111111,1969-12-31 23:59:59.999999994,0.7229299363057324,0.0,13.0,0.0,0.0,0.0073880472972585,1.0,0.050307590079952,1.0,1.0,0.8175809649702578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,12,Winter,Natural
-0.3725950699091934,Kottarakkara,-1.4393614872204514,-0.1827409998781071,0.1396581201123997,Satisfactory,0.1346185321774776,Satisfactory,0.0433079323345571,Poor,0.0020059731979257,Good,0.0379673072485776,Good,0.6279994728703491,Moderate,0.6666666666666667,0.8356164383561645,0.7307692307692307,0.0654761904761904,0.1916666666666666,1970-01-01 00:00:00.000000000,0.4203821656050955,0.0,21.0,0.0,0.0,0.0011090668363223,1.0,0.031613722590187,1.0,1.0,-0.0182859660718219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725950205515294,Vilattikulam,-1.4263293295287156,0.0326556524918719,0.0403144737947859,Good,0.0573535832347209,Good,0.0712179912356019,Poor,0.2901138737500203,Good,0.1310898243515078,Good,0.3592156645048574,Satisfactory,0.3333333333333333,0.9113071743673092,0.6025641025641025,0.5464285714285713,0.1999999999999999,1970-01-01 00:00:00.000000000,-0.2420382165605095,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9466842916942058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725949904859473,Ettaiyapuram,-1.4245014566157714,0.0061765435798447,0.0532079565473932,Good,0.0672749455459653,Good,0.0550066009303483,Poor,0.207868972635062,Good,0.1146715293250959,Good,0.4324248077912011,Satisfactory,0.3333333333333333,0.907592291618296,0.5769230769230769,0.3726190476190475,0.1944444444444444,1970-01-01 00:00:00.000000000,-0.1592356687898089,1.0,0.0,0.0,0.0,0.0141370199058869,0.3929153388612848,1.0,1.0,1.0,-0.4606741573033708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725949496468649,Sankarankovil,-1.4222625299483311,-0.0656880849032538,0.0789949220526078,Good,0.087117670168454,Satisfactory,0.021981682965646,Poor,0.0406209572579976,Good,0.0813218675526966,Good,0.5814118362335849,Moderate,0.3333333333333333,0.9150220571163225,0.4743589743589743,0.2154761904761904,0.0472222222222221,1970-01-01 00:00:00.000000000,1.5063694267515924,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6267900418594404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725949270976783,Puliyangudi,-1.4216883055354892,-0.0872774194490138,0.0971989878003484,Satisfactory,0.1009233394223081,Satisfactory,0.027850867945548,Poor,0.0275821314714799,Good,0.0661862518252231,Good,0.5957734385050686,Moderate,0.6666666666666667,0.87856977014163,0.5897435897435896,0.2202380952380952,0.0222222222222222,1970-01-01 00:00:00.000000000,0.3057324840764331,0.0,0.0,0.0,0.0,0.0031151308813499,1.0,1.0,1.0,1.0,0.4893148270544172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.372594767249,Haripad,-1.4103753199673006,-0.2336180461202421,0.1334539294017391,Satisfactory,0.1299152448554019,Satisfactory,0.042613158464332,Poor,0.0032597064466294,Good,0.0497679567988112,Good,0.6236209355924577,Moderate,0.6666666666666667,0.900626886463896,0.6923076923076923,0.0869047619047619,0.8611111111111112,1970-01-01 00:00:00.000000000,0.7452229299363057,3.0,10.0,0.0,0.0,0.015962538186862,0.0202762905465608,0.2529044220093027,1.0,1.0,-0.3355364617757215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725947101243939,Sattur,-1.40340007041137,-0.0056560872831227,0.0673524901017386,Good,0.0808934192845129,Satisfactory,0.1015035150834165,Very Poor,0.3505438163375353,Good,0.1472515835181321,Good,0.3776639015690397,Satisfactory,0.3333333333333333,0.9159507778035756,0.5128205128205128,0.4476190476190476,0.1333333333333333,1970-01-01 00:00:00.000000000,0.6146496815286624,0.0,1.0,0.0,0.0,0.0016277776822509,1.0,0.2883442651062097,1.0,1.0,0.6505838290372329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725946785555327,Rajapalayam,-1.3936367905348592,-0.0627443881973717,0.100237254033141,Satisfactory,0.0996129708151626,Satisfactory,0.0431755944545143,Poor,0.0526567964455525,Good,0.0928659812431425,Good,0.609142572326897,Moderate,0.6666666666666667,0.8864638959832831,0.5512820512820512,0.219047619047619,0.9000000000000001,1970-01-01 00:00:00.000000000,1.9171974522292996,4.0,1.0,0.0,0.0,0.003106533464014,0.4098737882521666,0.4510695989539793,1.0,1.0,0.5197179995593744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.372594662270009,Alappuzha,-1.3887833413250783,-0.2534003652430137,0.1287816376319824,Satisfactory,0.1268265188528446,Satisfactory,0.0423153982342355,Poor,0.0047641863450738,Good,0.0623382139284078,Good,0.62513882851546,Moderate,0.6666666666666667,0.9340608312050152,0.641025641025641,0.3714285714285714,0.8194444444444444,1970-01-01 00:00:00.000000000,3.538216560509554,3.0,1.0,0.0,0.0,0.0004155418378985,0.1775045018288261,0.4397171671703856,1.0,1.0,-0.96827495042961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.372594654001974,Aruppukkottai,-1.3872254178828118,0.0215414268579998,0.0720758451695255,Good,0.0919613541270096,Satisfactory,0.195608981581913,Severe,0.6955712063807746,Good,0.2195946959782598,Good,0.1886862326552481,Satisfactory,0.3333333333333333,0.9127002553981892,0.5256410256410255,0.4166666666666666,0.1444444444444444,1970-01-01 00:00:00.000000000,0.926751592356688,0.0,0.0,0.0,0.0,0.0051211949263774,1.0,1.0,1.0,1.0,-0.9136373650583828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725945710710766,Virudhunagar,-1.3794422315028494,-0.0005873185284786,0.081471492007069,Good,0.0945118930230606,Satisfactory,0.1468623234681158,Very Poor,0.4894574602938976,Good,0.1790620301318052,Good,0.3239538442935722,Satisfactory,0.3333333333333333,0.9043417692129092,0.5384615384615384,0.4261904761904761,0.1388888888888889,1970-01-01 00:00:00.000000000,3.050955414012739,2.0,1.0,0.0,0.0,0.0050352207530191,0.3833444373984913,0.1828633742738944,1.0,1.0,0.9524124256444152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Industrial
-0.372594478869958,Painavu,-1.3512082741278906,-0.1576161293303099,0.1667216680683675,Satisfactory,0.1641018258382509,Satisfactory,0.0824931786152558,Poor,0.0468896235015158,Good,0.1010751287563485,Good,0.7490806237283052,Moderate,1.0,0.740190387740887,0.641025641025641,0.2023809523809523,0.2361111111111111,1970-01-01 00:00:00.000000000,-0.0828025477707006,0.0,0.0,0.0,0.0,0.0211009279479111,1.0,1.0,1.0,1.0,0.3628552544613351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
-0.3725943002302909,Usilampatti,-1.339691039537476,-0.0260839658053966,0.0775140864097341,Good,0.0859476981977884,Satisfactory,0.0946219453211864,Very Poor,0.276573554664021,Good,0.1392989718647138,Good,0.4355189741342443,Satisfactory,0.3333333333333333,0.8662642210355237,0.5769230769230769,0.1273809523809523,0.2222222222222222,1970-01-01 00:00:00.000000000,0.2356687898089172,0.0,0.0,0.0,0.0,0.0048231511254019,1.0,1.0,1.0,1.0,0.9021810971579644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,Winter,Natural
